scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link	isolate	breed	isolation_source	collection_date	geo_loc_name	depth	dev_stage	env_broad_scale	lat_lon	rna_seq_library	biosamplemodel	sample_name	collected_by	env_biome	host_tissue_sampled
Pogonomyrmex barbatus										no		PRJDB3493	SAMD00025282	DRX026884	DRR029866	DRA003026	DRS018861	DRP002507	Pogonomyrmex barbatus gene expression across developmental stages	Illumina HiSeq 2000 paired end sequencing of SAMD00025282		Pogonomyrmex barbatus. Gyne. Adult.			paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	11444610	2013329200	1201412329	100		100	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA003026		144034	2015-02-13 10:27:41							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/029/DRR029866/DRR029866.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR029866/DRR029866	gs://sra-pub-zq-102/DRR029866/DRR029866.zq.1							adult					P.BARBAT.10.GYNE.AD			
Pogonomyrmex barbatus										no		PRJDB3493	SAMD00025281	DRX026883	DRR029865	DRA003026	DRS018860	DRP002507	Pogonomyrmex barbatus gene expression across developmental stages	Illumina HiSeq 2000 paired end sequencing of SAMD00025281		Pogonomyrmex barbatus. Gyne. Adult.			paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	13195053	2322131698	1385866939	100		100	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA003026		144034	2015-02-13 10:27:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/029/DRR029865/DRR029865.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR029865/DRR029865	gs://sra-pub-zq-104/DRR029865/DRR029865.zq.1							adult					P.BARBAT.09.GYNE.AD			
Pogonomyrmex barbatus										no		PRJDB3493	SAMD00025280	DRX026882	DRR029864	DRA003026	DRS018859	DRP002507	Pogonomyrmex barbatus gene expression across developmental stages	Illumina HiSeq 2000 paired end sequencing of SAMD00025280		Pogonomyrmex barbatus. Gyne. Larva. Large.	46.3mg		paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	7882238	1358647707	819695701	100		100	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA003026		144034	2015-02-13 10:27:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/029/DRR029864/DRR029864.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR029864/DRR029864	gs://sra-pub-zq-103/DRR029864/DRR029864.zq.1							larva					P.BARBAT.08.GYNE.LL			
Pogonomyrmex barbatus										no		PRJDB3493	SAMD00025279	DRX026881	DRR029863	DRA003026	DRS018858	DRP002507	Pogonomyrmex barbatus gene expression across developmental stages	Illumina HiSeq 2000 paired end sequencing of SAMD00025279		Pogonomyrmex barbatus. Worker. Larva. Large.	24.6mg		paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	7243605	1256949073	757911437	100		100	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA003026		144034	2015-02-13 10:27:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/029/DRR029863/DRR029863.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR029863/DRR029863	gs://sra-pub-zq-102/DRR029863/DRR029863.zq.1							larva					P.BARBAT.07.WORK.LL			
Pogonomyrmex barbatus										no		PRJDB3493	SAMD00025278	DRX026880	DRR029862	DRA003026	DRS018857	DRP002507	Pogonomyrmex barbatus gene expression across developmental stages	Illumina HiSeq 2000 paired end sequencing of SAMD00025278		Pogonomyrmex barbatus. Gyne. Larva. Small.	1.4mg		paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	18355324	3139492525	1878125736	100		100	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA003026		144034	2015-02-13 10:27:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/029/DRR029862/DRR029862.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR029862/DRR029862	gs://sra-pub-zq-104/DRR029862/DRR029862.zq.1							larva					P.BARBAT.06.GYNE.LS			
Pogonomyrmex barbatus										no		PRJDB3493	SAMD00025277	DRX026879	DRR029861	DRA003026	DRS018856	DRP002507	Pogonomyrmex barbatus gene expression across developmental stages	Illumina HiSeq 2000 paired end sequencing of SAMD00025277		Pogonomyrmex barbatus. Gyne. Larva. Small.	1.2mg		paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	13550087	2313246692	1377755661	100		100	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA003026		144034	2015-02-13 10:27:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/029/DRR029861/DRR029861.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR029861/DRR029861	gs://sra-pub-zq-103/DRR029861/DRR029861.zq.1							larva					P.BARBAT.05.GYNE.LS			
Pogonomyrmex barbatus										no		PRJDB3493	SAMD00025276	DRX026878	DRR029860	DRA003026	DRS018855	DRP002507	Pogonomyrmex barbatus gene expression across developmental stages	Illumina HiSeq 2000 paired end sequencing of SAMD00025276		Pogonomyrmex barbatus. Worker. Larva. Small.	1.5mg		paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	17144251	2935949654	1745063481	100		100	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA003026		144034	2015-02-13 10:27:41							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/029/DRR029860/DRR029860.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR029860/DRR029860	gs://sra-pub-zq-102/DRR029860/DRR029860.zq.1							larva					P.BARBAT.04.WORK.LS			
Pogonomyrmex barbatus										no		PRJDB3493	SAMD00025275	DRX026877	DRR029859	DRA003026	DRS018854	DRP002507	Pogonomyrmex barbatus gene expression across developmental stages	Illumina HiSeq 2000 paired end sequencing of SAMD00025275		Pogonomyrmex barbatus. Gyne. Larva. Large.	42.9mg		paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	17803269	2980473720	1764943482	100		100	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA003026		144034	2015-02-13 10:27:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/029/DRR029859/DRR029859.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR029859/DRR029859	gs://sra-pub-zq-104/DRR029859/DRR029859.noqual.1							larva					P.BARBAT.03.GYNE.LL			
Pogonomyrmex barbatus										no		PRJDB3493	SAMD00025274	DRX026876	DRR029858	DRA003026	DRS018853	DRP002507	Pogonomyrmex barbatus gene expression across developmental stages	Illumina HiSeq 2000 paired end sequencing of SAMD00025274		Pogonomyrmex barbatus. Worker. Larva. Large.	23.3mg		paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	9889804	1711916165	1021790565	100		100	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA003026		144034	2015-02-13 10:27:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/029/DRR029858/DRR029858.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR029858/DRR029858	gs://sra-pub-zq-102/DRR029858/DRR029858.zq.1							larva					P.BARBAT.02.WORK.LL			
Pogonomyrmex barbatus										no		PRJDB3493	SAMD00025273	DRX026875	DRR029857	DRA003026	DRS018852	DRP002507	Pogonomyrmex barbatus gene expression across developmental stages	Illumina HiSeq 2000 paired end sequencing of SAMD00025273		Pogonomyrmex barbatus. Worker. Larva. Small.	1.8mg		paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	13641152	2344955425	1403589548	100		100	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA003026		144034	2015-02-13 10:27:41							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/029/DRR029857/DRR029857.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR029857/DRR029857	gs://sra-pub-zq-102/DRR029857/DRR029857.zq.1							larva					P.BARBAT.01.WORK.LS			
